Edad,Genero,Promedio_calificaciones_semestre_anterior,Asignaturas_reprobadas,Asignaturas_aprobadas,Numero_semestres_matriculado,Asistencia,Distancia_universidad,Trabaja,Frecuencia_consumo_alcohol,Consumo_tabaco,bica,trica,Desercion
18,0,4.235107013309567,3,3,1,73.12505893473751,19.978414982413927,0,0,0,0,0,1
27,1,9.692031740377294,1,3,5,76.97466228570872,24.67972405441282,1,1,0,1,0,1
25,0,15.085070886877261,1,2,10,97.54103676847451,0.39843610375740246,1,0,1,0,0,0
30,1,12.389955028151753,3,1,7,57.356328002671,16.260458954391783,1,0,0,0,0,0
27,1,5.947100964736778,3,5,2,34.164111269060186,13.786889325165657,0,0,1,1,0,1
27,1,8.606743550178424,4,3,10,64.8464556900237,14.969038326623792,1,2,1,0,0,1
27,1,3.413295170999968,3,3,8,6.844070924262613,2.1663955600556384,1,0,0,0,0,1
19,1,1.4925962867416342,4,5,4,89.73973183215863,20.533060832079222,1,0,0,0,0,1
20,0,15.653920814882984,2,6,3,11.938101133819679,15.096612445759034,1,1,0,0,0,0
26,1,5.307748183763891,1,6,10,32.784283788581824,22.95446549583792,1,0,1,0,0,1
24,1,3.555327757024964,3,1,8,81.57453806261209,14.558719021851461,1,0,1,0,0,1
21,1,13.832361111386387,1,2,2,59.731237833071184,4.481449086792963,1,0,0,0,0,0
27,0,12.36103348574372,1,3,3,39.363552027744205,19.44770862233466,0,0,0,1,0,1
22,1,12.663792520269281,1,2,3,47.34356593750214,5.171590863154987,0,1,0,0,0,0
19,0,4.577892096932272,2,6,10,85.45473932021804,26.171836900644447,1,1,1,0,0,1
30,1,4.6529107712536195,0,6,1,34.00043860598922,18.393487172077243,0,2,1,0,0,1
28,1,4.416052595712783,3,4,6,86.96496848121713,4.7161165067086275,1,0,1,1,0,1
30,0,3.47505191324589,0,1,2,8.813443097669149,28.870141724436206,1,2,0,0,1,1
25,1,13.114473451233126,0,4,1,77.67984372086308,15.55096390005962,1,2,0,0,0,0
21,0,16.96031770498803,0,4,2,84.75476330547363,2.18695355614965,0,0,1,0,0,0
26,0,14.486349393533224,1,4,6,18.181765283733874,18.804987132452016,1,1,0,0,1,1
22,1,15.841872675210864,4,1,4,43.03465323722004,7.595967210384307,1,1,0,1,0,1
30,0,8.095968581703996,1,1,6,16.54997746636556,24.110803556319073,0,0,0,0,0,1
26,1,13.081515907439963,1,5,9,70.66041289942177,24.53466220698572,0,0,0,0,0,0
21,1,7.084724808895491,0,2,10,53.534776806165674,29.368420675639857,1,1,1,0,0,1
27,0,10.5100924393728,1,2,10,63.5323346708321,15.056085930735112,0,0,0,1,0,1
22,0,9.632696930697247,0,5,8,19.648696695621116,13.648706391832114,0,0,1,0,0,1
26,0,3.537742902877088,4,5,1,21.17458620524195,22.60426816339442,1,0,1,0,0,1
25,0,7.741575206712616,3,6,8,4.149732550990636,3.9741196902577967,1,1,0,1,0,1
20,1,19.27644550964702,0,4,9,32.20675351957297,16.407465413793727,1,2,1,0,0,0
18,1,4.9716051542988415,4,5,6,55.97446613336749,16.38742800392553,0,2,1,1,0,1
20,0,2.6760747255897743,3,3,10,85.79349139973289,2.6841936843116168,0,0,0,0,1,1
21,1,8.371612432478706,2,2,5,66.69274474586807,12.539522565207408,0,1,1,0,0,1
19,1,15.806754717202962,0,5,6,43.53963233997514,25.59854395701606,1,0,1,1,0,1
18,1,11.642964595599445,0,3,6,95.31201143941378,25.684608659839807,0,1,1,1,0,1
24,1,13.61949654476489,2,3,9,71.92452005758318,2.97712994759043,0,0,1,0,1,1
25,0,3.7938969634935438,2,3,4,93.016520286255,2.7216264824349254,1,1,1,1,0,1
24,0,12.37896386015443,0,6,2,52.75879732721657,7.880864310058059,1,1,1,0,0,0
22,1,6.4700078982294755,2,6,9,25.89042747931396,26.242981876619805,1,2,1,0,0,1
29,0,16.68606731909535,1,3,2,5.282668636472199,3.867077552204968,0,0,1,0,0,0
18,0,12.585976120214724,3,6,10,72.60848514838504,21.59990407882339,1,2,0,0,0,0
24,0,3.977125555505918,3,4,9,12.130299800553413,3.0349685883930966,0,2,0,1,0,1
30,1,1.292333596881723,3,3,2,30.277512827196716,18.69413561243476,0,1,0,0,0,1
24,1,0.8526641857406547,1,4,8,53.24709078838974,10.682018973574344,1,0,1,1,0,1
26,1,7.428171353002815,2,4,9,56.441658777974766,23.66741888897601,1,1,1,0,0,1
20,0,5.31702273308627,4,3,10,60.0583196987136,7.010713464760908,1,1,1,0,0,1
26,1,12.92180246925016,2,2,9,16.625533034970065,19.176054881698796,1,1,0,0,0,0
18,1,9.986676699572365,0,3,10,37.97374048216488,7.070476037276548,1,0,0,1,0,1
18,0,5.320385560107614,3,3,9,61.71942271169667,21.409808493364615,0,0,0,0,0,1
21,1,2.9847555590035224,2,6,2,96.98188646337847,26.210341036822463,0,1,1,0,0,1
26,1,2.543995253748992,4,3,4,72.76311376996887,3.804053973802801,0,0,0,0,0,1
23,0,17.293207842808354,0,2,7,92.26037570939579,25.997870657865107,1,1,0,0,0,0
30,0,4.869559368097345,1,6,2,76.2212058314177,17.80725763242894,0,0,1,0,0,1
28,0,13.034212958219367,1,1,1,59.171696889240046,3.813314726010719,1,0,0,0,0,0
20,1,16.213718559725326,4,1,3,19.202336913634454,12.826255660791361,1,2,1,0,0,0
18,1,12.281626223694722,0,4,4,66.66856518925131,4.825808804552937,0,1,0,0,0,0
21,1,17.191304632938916,3,4,8,62.337956595990704,21.010436665997084,0,2,1,0,0,0
29,0,7.84787443056949,2,2,6,60.24691704572665,22.76604403253849,1,2,1,0,0,1
30,0,19.124443812978967,0,5,2,48.978586798824075,3.173895608183969,0,1,1,0,0,0
26,1,2.6629000835619387,1,1,9,52.86566039892756,15.18419558083933,1,1,1,0,0,1
20,1,2.042990593150762,4,4,2,33.44425271181041,24.438751680777514,0,0,1,0,1,1
29,0,13.173842924148872,4,1,5,51.931269264230316,28.084891246529896,0,1,0,0,0,0
26,0,18.856622828265234,2,2,4,19.755590567847825,15.4055360022531,0,2,1,1,0,1
24,0,16.17766923272656,4,2,7,80.51743973603767,28.50837670834221,0,2,1,0,0,0
29,0,1.5283371887610286,4,5,8,18.577695469870783,16.070669113680893,0,1,1,0,0,1
21,1,5.5873542786943275,0,5,5,8.496628988946641,11.82571483799724,1,2,1,0,0,1
20,0,18.606377696756475,3,6,10,43.62460263571574,25.446093856586863,0,0,0,0,0,0
27,1,5.061168656015691,2,2,5,65.83074395060619,14.789481313742671,0,2,1,0,0,1
22,1,15.623408475738385,0,4,2,43.771682493354135,14.15707531693569,0,0,0,0,0,0
22,1,16.502643918574076,3,1,8,27.67541319513086,14.709374682294849,1,2,1,0,0,0
20,0,9.909042069219636,0,3,2,55.817118389044076,25.40355005609236,1,0,1,0,0,1
29,0,7.72697819696631,0,5,10,34.700233541219994,24.958246250641565,1,0,0,0,0,1
26,0,9.002488648395193,4,3,6,93.28676901266331,12.105599773206336,1,1,0,0,0,1
21,0,4.539293887307283,3,4,8,92.2645139603572,9.99899579611575,1,0,0,0,0,1
28,1,17.787818322576886,2,5,6,50.23718199720955,14.757840721173878,0,1,1,0,0,0
22,0,9.012393134595158,2,3,4,32.78839940182585,17.18317529211327,0,2,0,0,0,1
21,0,17.649188809121995,3,4,4,73.71324139566391,7.150116318839909,0,2,1,0,0,0
22,1,2.113869598125482,4,1,6,3.671294348306664,23.818652541467717,1,2,0,0,0,1
24,0,19.765505420002626,1,4,4,47.47690060436513,14.594482971972687,1,0,0,0,0,0
26,1,8.865461748872365,0,6,8,33.63233942703335,10.021366452598787,0,2,1,0,0,1
24,1,0.9566164078821093,4,5,9,92.05358851025547,3.2046297889197186,1,2,0,0,0,1
30,1,0.7604369647490983,3,2,1,1.2003027272682543,7.165354812108208,1,1,0,0,0,1
22,1,14.924145149636772,0,1,4,55.28148757183491,28.47843515267951,1,1,1,0,0,0
27,1,13.180710684073615,2,3,4,74.0663581066626,9.152990604585797,0,2,1,0,0,0
27,1,16.04261116255175,1,5,2,48.50179875240413,5.065778681011059,0,2,1,1,0,1
24,1,2.107350679056119,2,2,6,8.540303016272166,13.820183749649797,1,0,0,0,0,1
27,1,0.711417340710967,3,4,3,97.24613900279022,9.21263230080746,1,0,0,0,0,1
22,0,10.17158578895157,0,2,7,51.801043137609796,1.0547775081358246,1,2,0,0,0,0
20,0,7.751904629655391,3,5,5,61.41862443190114,9.694356518382518,1,1,0,0,0,1
24,0,9.238938733419115,0,5,4,23.660978270750732,16.323258718184057,0,2,0,0,0,1
30,0,19.83176817740548,4,6,5,48.34980851068038,16.551371160599007,1,0,1,0,0,0
28,1,19.414999153413405,1,6,8,42.914949195832186,10.69676763530666,0,1,0,1,1,1
28,0,18.846307793463858,4,2,3,7.489584200198374,13.419082687578019,0,1,1,1,0,1
19,1,15.676853535353477,4,4,7,10.616035354746723,28.96553754704299,0,0,0,0,0,0
29,0,7.096827205137808,3,2,6,83.74725196187745,11.320454316909348,1,2,1,0,1,1
26,0,8.242618605255432,1,5,1,23.981995220659023,7.746804397799489,0,2,0,0,1,1
27,0,10.992320874378489,0,5,7,19.495827149863054,7.304011322002804,0,2,0,0,0,0
27,1,16.610689128096798,0,3,7,50.49114512501392,13.732938381124026,1,0,1,1,0,1
29,0,1.3742566503653553,2,6,1,76.87471313625129,22.78560446150832,1,1,0,0,0,1
18,1,8.485937717697762,0,3,9,6.194651857898792,6.1796455256541964,1,0,1,0,0,1
30,1,1.6523532691853737,3,1,6,57.680791963825584,21.278883814223043,0,2,0,1,0,1
23,0,10.293151731470232,4,5,2,11.921044284057336,0.6344947004824886,1,0,0,1,0,1
24,0,17.978016480124708,4,3,5,3.6461050825618457,12.56798933951838,0,1,1,1,1,1
30,0,15.649698491278759,4,2,4,5.274395216221739,23.275951956083606,0,0,0,1,0,1
25,1,4.556848350862199,1,6,7,83.41641082084413,10.161988673232942,1,2,1,0,0,1
27,0,19.519816991975848,0,6,8,11.797248362806156,16.912113043361984,0,1,0,1,0,1
26,1,13.347007960928568,3,4,1,4.515136441229195,6.149376984777324,0,0,0,0,0,0
19,1,0.20855398794806135,1,2,5,43.789988714291226,22.25986173378517,0,0,0,1,0,1
28,0,5.10826969370439,2,4,3,84.39934719420248,1.5683730980627886,0,1,0,0,0,1
27,0,5.21426599839833,3,3,1,26.240837648930192,25.57627934626501,1,1,0,0,0,1
19,1,1.3850861257171987,3,1,3,42.17126175259164,5.945891592650044,0,2,0,0,0,1
22,1,19.19653036151858,3,2,6,3.9922532563751223,26.23194095124992,1,1,0,0,0,0
30,1,9.565105891518474,4,2,7,44.907851413487585,10.57587723901552,0,2,1,0,0,1
22,0,17.91629194743764,3,2,8,57.761308063713365,21.680507234234597,0,0,0,0,0,0
23,1,6.444310068892567,0,4,4,57.090705375214476,9.576758933585655,1,2,0,1,0,1
20,0,2.5046714086565425,3,3,3,33.242669217436514,27.177350137039426,0,0,0,0,0,1
25,1,9.486722198124278,4,2,5,31.55331806631355,3.7991137655512306,0,1,1,0,0,1
30,1,2.2791326942863432,3,2,9,10.662361893659789,5.355593678177961,0,0,1,0,0,1
18,0,9.720310059550798,2,6,6,36.67983206462684,14.790903754764068,0,1,0,1,0,1
23,1,18.405943624388154,2,1,9,9.949466887296465,2.458153171144384,0,0,0,0,0,0
21,0,10.415362836684254,4,6,6,76.65959447120517,5.879405541052858,0,0,0,0,0,0
18,0,12.329994537901669,0,6,2,96.62742977481858,28.31299146636043,1,0,1,1,0,1
24,1,3.132768739476166,0,1,5,97.00744566667069,29.294689834436614,1,0,0,0,0,1
26,0,0.8747125175993897,1,3,9,86.50710993753938,11.287779879912659,1,2,1,1,0,1
30,0,2.216159243596141,4,6,8,60.07921493396191,27.698580630418068,0,0,0,0,0,1
21,1,11.970631513687312,3,3,7,70.086569724388,16.34474027020295,0,2,1,0,0,0
21,0,1.9002339798460932,4,6,1,28.520580268041407,8.092273976213011,0,1,1,0,0,1
23,0,7.519857798826228,1,5,4,63.077042017262066,21.07196163241796,1,1,0,0,0,1
29,0,11.00183880916312,4,1,7,45.56495494398774,19.767054197245717,0,2,0,0,0,0
20,1,7.773055972596941,4,6,7,48.20173397769325,29.673759573262,1,1,0,1,0,1
30,0,3.2736760293060296,1,5,6,75.7776560375158,7.951418622278499,0,1,0,0,0,1
29,1,5.47582615028213,0,4,8,28.191835559725163,20.161785079852063,0,0,0,0,0,1
23,1,18.56635065697154,3,5,6,31.803961169451988,1.5607126508834068,0,0,0,0,0,0
24,0,13.519645511727107,1,2,10,92.46417911286366,3.4093811609015825,1,0,0,0,0,0
28,0,9.92095677359773,2,6,3,5.622429485097225,0.11755124853279786,0,2,1,1,0,1
27,0,0.25429779973787037,0,5,4,48.56342984133404,29.983820431790193,1,2,0,0,0,1
27,1,19.848308009789402,2,3,3,91.28008004078617,24.068210914424334,0,1,0,0,0,0
20,0,13.429098697892865,0,4,1,61.0363007818157,23.601690442006223,0,0,1,0,0,0
24,0,6.338449546898898,3,6,10,54.64070742121321,15.29178225864539,1,2,0,0,0,1
20,0,17.585373199956763,3,2,5,24.974417922935523,9.002012487163197,0,2,0,0,0,0
30,0,5.168632405836362,4,5,1,34.327548906444825,4.537928533880278,0,0,0,0,1,1
30,0,10.880331583655032,2,4,1,85.20484158046929,8.54024216539391,0,2,0,0,0,0
19,1,12.721415274596502,0,6,2,55.921813176845816,11.279136657874174,0,0,1,1,0,1
29,1,4.421267429074569,3,4,4,51.47421937567799,22.689302909408823,1,1,1,0,1,1
27,0,19.56794557601192,1,2,6,9.957971354002893,16.18985366709457,1,1,0,0,0,0
21,0,14.96383811957995,3,5,8,1.6028156455123121,2.324508796664481,0,1,0,1,0,1
29,0,11.156264510221398,1,4,3,96.36851886870491,0.5408702687673672,0,0,1,1,1,1
25,0,3.6118919635060176,0,4,1,37.698616728684165,3.0699653860218943,1,2,0,0,0,1
30,1,1.0771641399605225,3,1,3,60.32130620995043,12.31496141092138,0,1,1,0,0,1
26,0,6.401196650419669,3,4,3,7.971507318728499,27.99578751147055,1,1,1,0,0,1
24,1,15.063746718268057,0,1,5,68.31142857230465,19.122074436276648,0,1,1,1,0,1
18,1,5.386625966040501,3,5,4,93.2566708705961,24.054776996265453,1,2,0,0,0,1
20,0,10.791124409910102,1,6,4,57.56652529974197,13.991237835136456,1,2,0,1,0,1
30,1,14.558943534614864,3,6,9,12.611532237541056,10.849982495851284,1,0,0,0,0,0
29,1,2.158874292929287,2,5,7,58.172152747347674,3.252011181498682,1,1,1,0,0,1
26,1,13.705960322317468,4,5,4,76.63472131046524,26.27799066558615,0,2,0,0,0,0
29,1,1.837417754200894,1,3,3,40.64165365740187,23.494800870837086,0,0,0,0,0,1
18,0,19.302594842539932,2,5,6,87.98377479414678,5.043542927931753,1,1,1,0,0,0
26,0,9.767882601298792,0,4,3,64.86829533573645,15.367816916287815,1,2,0,0,0,1
25,1,3.0135221541975477,1,6,6,89.92489182892025,14.621244237637347,1,2,0,0,0,1
18,0,6.84767272067093,4,2,9,62.35053112473372,18.752746580595858,1,0,0,0,0,1
23,0,8.268328985905228,4,6,6,13.128797200482422,28.385606819737838,0,1,1,0,0,1
22,0,15.163700221530746,0,1,4,30.96917111051891,17.39314325287439,1,1,0,1,0,1
23,0,14.868475721532185,0,6,5,20.17949482524569,16.206518003358557,1,2,1,1,0,1
27,0,12.23881010674662,1,3,6,90.88264977168623,1.5096879880399183,1,1,1,0,0,0
29,1,2.118614251169859,3,5,3,76.04000672874827,1.887224280540718,1,0,1,0,0,1
30,0,3.0313874317534717,0,5,8,67.6398368910006,5.620403739803667,1,2,0,0,0,1
30,0,1.8751384129111326,3,6,4,30.096631963162167,0.9741231507524484,1,2,0,0,0,1
30,0,11.543455665751,2,2,8,18.40447720502135,22.30058686710037,1,0,0,0,0,0
22,0,17.54276883022808,4,2,10,75.64510879889119,21.699909119818894,0,2,1,0,0,0
23,1,8.676010245095435,3,3,10,47.41579458790797,4.081687032949288,1,1,1,0,0,1
22,1,3.216963479154924,4,1,3,22.578955215062912,25.082367023858428,1,1,0,0,0,1
28,1,11.16084650297934,3,6,10,61.66219781652751,4.6435810453833595,1,2,1,0,0,0
29,1,16.235044337314196,2,5,7,4.0333852138451975,9.035267609920764,0,0,0,0,0,0
22,0,14.8342412302586,0,6,9,32.61702541282535,7.469306974840951,0,0,0,1,0,1
21,1,17.629015593500426,2,3,4,46.85569945911347,11.169212957191434,0,1,0,0,0,0
20,0,5.558041944977356,0,4,8,14.795833410940585,7.639912976698856,1,0,0,1,0,1
20,0,3.879077345355497,0,4,3,98.46544775908396,14.668527793153562,1,2,0,1,0,1
21,0,17.596329718838774,4,3,7,20.909736458961426,12.222236440640563,1,2,0,0,0,0
26,0,13.151206255560462,2,5,3,13.035313004326554,29.597084723379798,0,1,0,0,0,0
19,0,6.218578600151083,3,3,7,20.35348738868964,1.67779050384677,1,1,1,0,0,1
26,1,14.846961011450183,2,5,10,76.90611331597242,4.265441291620549,0,1,0,0,0,0
18,1,16.302367689607358,4,2,10,42.55056592718428,1.5847768172580745,0,0,1,0,0,0
18,1,12.299564806822648,0,3,6,56.541593975253804,18.775235849471272,0,2,1,0,0,0
22,1,13.757682197598303,4,5,2,2.1009156986360744,1.6352783224115874,0,2,0,0,0,0
23,0,7.5051980888533265,1,3,3,3.4431308573314556,25.0931921212837,0,2,1,0,0,1
23,1,10.773913346860782,1,3,6,44.582554982701616,15.358158920457834,1,1,1,0,0,0
20,0,10.483183414523245,3,5,4,81.66552432016235,15.810228737446012,1,2,1,0,0,0
24,1,16.96095582261544,4,5,6,88.52388787075652,16.847835231365828,0,0,0,0,0,0
26,0,16.79927960564365,3,1,1,8.670656759564022,5.124411189186322,1,0,0,1,1,1
28,0,16.653609386940865,3,3,10,53.836310210102276,5.9307090934346265,1,2,0,0,0,0
29,1,0.22063228524931588,1,4,1,91.32296862792705,9.56451968619014,0,1,0,0,0,1
27,0,14.990909689377766,3,3,3,38.797275439788635,17.804892474655542,0,2,0,0,0,0
25,0,15.173527802220097,1,3,8,82.95658314283686,6.3035332782064355,1,0,1,1,0,1
23,1,13.567576457102836,0,5,8,13.36956543994362,3.4899518139978367,1,0,1,0,0,0
29,0,15.125293157829052,4,3,4,93.53944896677987,29.103506592552964,1,0,0,0,0,0
25,1,16.839407429934173,3,6,6,75.14233175313026,0.6594544442886874,1,2,1,0,0,0
29,1,9.406381082035713,1,3,8,94.13343927869016,24.08092216008065,0,0,1,0,0,1
22,1,10.041004269768942,2,6,7,67.66172335525064,23.641054487250663,1,1,1,1,0,1
25,0,2.4942811382278096,3,4,7,36.3403931999427,8.91642341535288,0,2,1,0,0,1
27,0,7.707517660947236,0,5,4,93.81811725247225,4.068798480219402,0,2,0,0,0,1
29,0,12.867303598235686,0,3,9,27.556677630917846,4.368859401162703,1,0,0,0,0,0
21,1,15.60799552294549,2,6,10,33.21725220617326,20.922948517115774,1,0,0,0,0,0
27,0,4.3441819538242115,1,6,6,70.08084180017403,19.28419773258521,1,1,1,1,0,1
25,1,2.756457983184708,3,6,3,76.53162995253862,23.4823702275416,0,2,1,0,0,1
27,1,13.260840090009845,1,2,5,92.94034838491538,28.12443517197314,0,0,0,0,0,0
29,0,0.03759767049821283,0,1,5,20.48024090562095,20.75782089799776,0,1,0,1,1,1
19,1,3.5674516861465966,1,4,5,79.7998035219224,4.675546096543304,0,0,1,0,0,1
29,0,0.5814276068790747,0,3,8,73.85460533969635,7.30327850296232,1,2,0,0,0,1
29,0,3.3377023570974185,1,2,9,6.379455625359787,25.265811926193436,0,0,0,1,0,1
22,0,3.6263855985101046,2,3,9,38.722314121020695,6.279182275026257,0,2,1,0,1,1
26,0,7.753471895007884,4,3,6,28.27654570600986,2.175669508634442,1,0,1,1,0,1
21,0,8.046542493731119,2,5,6,30.44904243540304,21.098401621267513,0,2,0,0,0,1
28,1,17.485249412204755,2,5,9,98.29468795547008,12.075790664704261,0,1,1,0,0,0
23,1,10.202194249976504,4,5,4,64.27774134799279,27.601201576377107,1,2,0,0,0,0
18,1,14.468095312245726,4,2,6,71.76761577934995,19.507652132809845,0,1,1,0,0,0
26,0,2.082747158405749,3,3,4,97.66176373150091,2.7125693337498227,0,2,1,0,0,1
18,0,4.508775109273877,3,1,1,37.72017824576387,28.435697017609822,0,1,0,0,0,1
22,0,14.058868819573537,2,4,7,80.1840168452806,7.756717909207377,0,0,1,1,0,1
21,1,1.0560792093705618,2,5,10,43.45309633044954,10.116374712188573,1,2,0,0,1,1
30,0,9.731953244875061,0,5,6,86.95336718149798,12.067812410506262,0,0,1,0,0,1
29,1,11.987379313258677,0,3,9,18.06575413113032,1.5367288921293976,1,1,0,0,0,0
30,1,12.04291288104962,3,3,7,94.76861770642796,14.895462666918146,0,2,1,0,0,0
30,0,0.4586562253608406,3,2,7,21.877170841087967,3.6995547322587674,1,2,1,0,0,1
20,0,6.44216008458371,0,2,2,32.622050698093155,12.029109800650552,1,0,0,0,0,1
30,1,12.72981302098308,0,5,9,75.61922341067805,10.52129363976253,1,2,1,1,0,1
23,0,2.979994722984869,1,3,10,39.37551415654067,23.1852025027951,0,2,0,0,0,1
19,1,13.908312966561065,1,1,9,60.82113767664467,24.095115348981935,0,0,1,1,0,1
20,0,14.91850417627349,0,4,6,44.45735010694285,4.602386471672641,0,2,1,0,0,0
22,0,19.639383808922904,1,3,3,74.23699370897819,10.996535621376786,1,0,0,1,1,1
26,1,4.196839897128188,4,3,1,22.833125236861086,11.200594830954952,0,0,1,1,1,1
19,0,16.502613353322303,3,6,4,5.8457987236877,4.5423133180825515,0,0,1,0,0,0
27,1,10.405931538373082,3,2,3,29.992939747306625,23.953605151535715,0,0,0,0,0,0
25,0,7.469251922883469,0,4,1,47.43086648684303,21.216849850062697,0,0,1,0,0,1
19,1,2.447535146503559,2,5,3,16.80200521926786,5.711453588911041,1,1,0,0,0,1
28,1,14.710112129750751,0,3,4,35.47972896563887,11.00165725781397,1,1,0,0,0,0
30,0,4.717151982873742,1,5,8,39.998301829356855,3.1741507456954263,0,0,0,1,0,1
22,1,7.4284400374609145,2,3,9,5.739184368827354,18.846197912791318,0,1,1,0,0,1
24,0,1.2508445379473687,1,5,3,58.33072481842046,3.64115773645859,0,1,1,0,1,1
25,0,16.02733831639038,4,4,6,88.43434279712875,29.578025058747535,1,2,0,0,0,0
18,0,15.331770479432867,1,2,10,15.174291295305242,23.42046224063587,0,0,1,0,0,0
23,1,14.67231660084625,4,4,5,59.7808013401514,11.707156487519851,1,1,0,0,0,0
18,1,5.988870209837733,4,6,6,66.47392049108463,17.356917968380632,1,2,1,0,0,1
19,0,3.469601485319145,1,1,4,41.93346804192883,27.340254486492263,0,2,0,1,0,1
18,0,12.751065289404595,1,2,10,70.109758736427,16.622978411874783,0,0,0,0,0,0
28,1,9.92332768226439,4,4,6,41.0731543491012,5.2349545919386555,0,0,1,0,1,1
22,0,3.5650493380928316,2,6,7,50.46372879774349,11.36110066743478,1,2,0,0,0,1
27,0,13.718225420997275,4,1,9,0.735304455442698,25.29434595089236,1,0,0,0,0,0
26,1,19.822528636426075,3,6,10,69.17201141346888,19.326390479688538,0,0,1,1,0,1
23,0,14.944391754840753,4,3,7,66.13426789447244,19.52173153001401,1,2,0,1,0,1
28,1,14.799727733712235,2,3,6,3.8400877326344562,26.004644570654676,0,2,0,0,0,0
28,0,19.006255058611835,3,5,1,36.82501073951331,26.81919172387514,0,0,1,0,0,0
18,1,4.058727351498044,0,2,2,97.90318407916673,27.59377715338309,1,1,0,1,0,1
30,0,11.310999298428808,0,3,1,42.07365625686168,2.845475797594683,1,0,0,0,1,1
18,0,19.59293430067767,2,6,9,50.19454051318417,16.32378005889303,1,1,0,0,1,1
19,1,3.305882219403491,4,2,10,90.99301581597186,22.21528563654956,1,2,0,0,0,1
26,0,14.00503918889042,1,3,10,71.72618758657563,22.707805353810414,0,1,0,0,0,0
20,1,11.71620291943804,2,5,9,58.20701311242236,18.201486059100116,0,2,0,0,0,0
18,0,11.72958184377414,3,4,7,79.78046813410725,5.0036200555102255,0,0,0,0,0,0
22,1,13.953412550401502,3,5,2,86.43662664559733,23.92261661824993,1,0,0,0,0,0
24,1,18.592338457513684,0,1,6,45.68880717372669,21.60334000544837,0,2,1,0,0,0
23,1,15.65163879702676,3,3,4,47.51083649318354,2.5840731464710887,1,2,0,0,1,1
29,1,1.1227220683242,2,1,1,38.60509356518358,13.914294740231288,1,2,0,0,0,1
18,0,17.054560397514223,3,1,1,96.67061400184606,5.2193219856541075,1,0,1,0,1,1
22,0,4.510826598514653,2,6,5,69.71662542903503,10.124311371389156,0,0,0,0,0,1
22,1,7.538283294727439,1,2,2,8.322306620807229,0.542432766170563,1,1,0,0,0,1
23,1,9.234656272247644,0,6,4,86.29596233130185,12.009896052322746,1,2,0,0,1,1
20,1,9.618120015061393,3,3,1,48.05599408362681,16.496307634686314,1,1,0,0,0,1
22,0,8.703607985107135,2,1,4,6.875390642248746,18.587477784812606,1,0,0,1,0,1
24,0,18.747065884317287,4,4,6,54.971725516331105,19.9047103538613,1,1,0,0,0,0
22,0,14.120380153280491,0,1,10,41.716427897570206,25.088739393073798,1,1,1,0,0,0
22,0,12.623412919134127,1,4,4,87.7749404862625,6.463887218271901,1,0,1,0,0,0
22,1,0.9968405556588311,2,6,1,20.399460360938736,3.6144546731540386,1,0,1,0,1,1
27,1,18.078266605207492,1,6,7,82.6464609492183,25.54611515693777,1,2,1,0,0,0
27,1,18.187803840167923,1,2,2,55.768869118545275,4.698384446779497,1,1,1,0,0,0
20,0,15.604261268602047,3,1,9,5.461030321346905,29.24280244008586,1,0,0,1,0,1
18,0,0.14058407627238312,3,5,3,97.18453013254846,25.27614688195911,1,0,0,0,0,1
22,0,1.1456050215524671,2,6,8,51.26152441031999,15.026298176687975,0,1,0,0,0,1
26,1,4.504474045369795,4,6,8,29.08768542315825,29.442642747660756,0,0,0,1,0,1
18,1,2.626988162898134,2,2,3,46.94068419892581,2.921301873240126,1,2,0,0,1,1
20,0,7.976720594074589,4,4,4,85.7857783517489,9.09197283525305,1,2,1,0,0,1
30,1,18.452461161755792,1,2,2,30.49031243850635,19.146732451218345,1,1,1,1,0,1
30,0,9.441208683939966,0,1,4,19.26763964867003,10.500206054195363,0,2,0,1,0,1
21,0,0.2680525286433122,2,3,9,12.907124693088146,27.851176559423756,0,0,0,0,0,1
18,1,5.65491379157524,2,3,2,29.785939839021125,1.968782645334527,0,0,0,0,0,1
18,0,0.8918981674592308,4,4,3,78.00480870400435,16.482354961828936,1,0,1,0,0,1
25,1,0.7257524522700431,1,6,4,47.16263651952617,17.725988021853436,1,0,1,1,0,1
19,0,5.514397061911045,1,4,5,22.748160369353997,19.581843713316722,1,1,0,0,1,1
29,1,5.512246773578909,4,6,1,16.61849996097492,7.669986699954433,1,2,1,0,0,1
25,1,15.74253205203208,1,6,7,33.27294765103791,10.936992825595933,0,2,0,0,0,0
24,1,19.496693055622238,3,3,10,93.99243728857088,25.31041588994933,1,0,1,1,0,1
27,0,7.424141877799966,0,4,7,34.30267125900244,5.848283069104795,0,1,1,0,0,1
27,0,8.577737577220772,2,2,9,98.81240759546354,24.80603541520086,0,0,0,0,0,1
19,1,16.89578872572043,0,6,4,48.523045576535615,16.879662687082273,1,0,1,0,0,0
23,1,5.362780401910268,2,5,6,17.916391829015087,22.865625335822465,0,1,1,0,0,1
23,0,3.127636088068959,3,5,2,89.11400917935094,21.408220987904148,0,1,0,0,1,1
20,0,17.06179246807301,1,2,4,46.03553731348269,6.22534486154637,0,0,1,0,1,1
28,0,0.9300117288013099,4,5,2,70.96713435045244,17.064382093016185,0,2,0,0,0,1
19,1,12.393988803988314,3,1,10,98.37115832091517,26.03169458415277,1,0,1,0,0,0
